imageName,boxNumber,tl,br,lowerBound,upperBound
WIN_20200207_15_53_26_Pro.jpg,1,450 203,474 225,1,1
WIN_20200207_15_53_26_Pro.jpg,2,143 218,161 235,1,1
WIN_20200207_15_53_26_Pro.jpg,3,73 221,90 238,1,1
WIN_20200207_15_53_26_Pro.jpg,4,227 235,243 252,1,1
WIN_20200207_15_53_26_Pro.jpg,5,419 283,435 299,1,1
WIN_20200207_15_53_26_Pro.jpg,6,442 285,473 315,1,1
WIN_20200207_15_53_26_Pro.jpg,7,362 300,384 320,1,1
WIN_20200207_15_53_26_Pro.jpg,8,84 304,100 320,1,1
WIN_20200207_15_53_26_Pro.jpg,9,155 315,179 341,1,1
WIN_20200207_15_53_26_Pro.jpg,10,291 374,306 388,1,1
WIN_20200207_15_53_26_Pro.jpg,11,235 401,252 418,1,1
WIN_20200207_15_53_26_Pro.jpg,12,330 407,334 414,1,1
WIN_20200207_15_53_26_Pro.jpg,13,298 434,315 450,1,1
WIN_20200207_15_53_26_Pro.jpg,14,260 440,270 450,1,1
WIN_20200207_15_53_26_Pro.jpg,15,234 461,252 482,1,1
WIN_20200207_15_53_36_Pro.jpg,0,273 172,278 177,1,1
WIN_20200207_15_53_36_Pro.jpg,1,211 209,225 226,1,1
WIN_20200207_15_53_36_Pro.jpg,2,326 357,332 364,1,1
WIN_20200207_15_53_36_Pro.jpg,3,132 386,138 391,1,1
WIN_20200207_15_53_40_Pro.jpg,0,276 203,294 219,1,1
WIN_20200207_15_53_40_Pro.jpg,1,174 351,180 359,1,1
WIN_20200207_15_53_49_Pro.jpg,0,298 61,324 87,1,1
WIN_20200207_15_53_49_Pro.jpg,1,177 153,192 167,1,1
WIN_20200207_15_53_49_Pro.jpg,2,284 171,291 179,1,1
WIN_20200207_15_53_49_Pro.jpg,3,426 242,443 258,1,1
WIN_20200207_15_53_49_Pro.jpg,4,36 247,52 264,1,1
WIN_20200207_15_53_49_Pro.jpg,5,326 327,331 334,1,1
WIN_20200207_15_53_49_Pro.jpg,6,84 336,104 353,1,1
WIN_20200207_15_53_49_Pro.jpg,7,395 344,412 361,1,1
WIN_20200207_15_53_49_Pro.jpg,8,226 392,229 397,1,1
WIN_20200207_15_53_49_Pro.jpg,9,375 410,416 441,1,2
WIN_20200207_15_53_52_Pro.jpg,0,143 78,161 95,1,1
WIN_20200207_15_53_52_Pro.jpg,1,305 140,320 154,1,1
WIN_20200207_15_53_52_Pro.jpg,2,89 164,107 182,1,1
WIN_20200207_15_53_52_Pro.jpg,3,444 190,469 214,1,1
WIN_20200207_15_53_52_Pro.jpg,4,351 235,357 240,1,1
WIN_20200207_15_53_52_Pro.jpg,5,121 304,129 310,1,1
WIN_20200207_15_53_52_Pro.jpg,6,234 351,240 356,1,1
WIN_20200207_15_53_52_Pro.jpg,7,357 386,374 401,1,1
WIN_20200207_15_53_52_Pro.jpg,8,249 413,267 432,1,1
WIN_20200207_15_53_52_Pro.jpg,9,166 438,208 472,1,2
WIN_20200207_15_54_01_Pro.jpg,0,119 81,132 93,1,1
WIN_20200207_15_54_01_Pro.jpg,1,70 155,83 169,1,1
WIN_20200207_15_54_01_Pro.jpg,2,198 170,225 193,1,1
WIN_20200207_15_54_01_Pro.jpg,3,188 241,202 257,1,1
WIN_20200207_15_54_01_Pro.jpg,4,233 401,285 458,2,2
WIN_20200207_15_54_05_Pro.jpg,0,247 63,260 77,1,1
WIN_20200207_15_54_05_Pro.jpg,1,340 63,355 77,1,1
WIN_20200207_15_54_05_Pro.jpg,2,292 176,317 202,1,1
WIN_20200207_15_54_05_Pro.jpg,3,228 202,241 217,1,1
WIN_20200207_15_54_05_Pro.jpg,4,70 336,137 374,2,2
WIN_20200207_15_54_13_Pro.jpg,0,203 87,222 107,1,1
WIN_20200207_15_54_13_Pro.jpg,1,102 194,120 211,1,1
WIN_20200207_15_54_13_Pro.jpg,2,54 203,81 226,1,1
WIN_20200207_15_54_13_Pro.jpg,3,476 250,493 272,1,1
WIN_20200207_15_54_13_Pro.jpg,4,302 259,329 282,1,1
WIN_20200207_15_54_13_Pro.jpg,5,455 286,464 293,1,1
WIN_20200207_15_54_13_Pro.jpg,6,302 304,310 312,1,1
WIN_20200207_15_54_13_Pro.jpg,7,68 363,83 377,1,1
WIN_20200207_15_54_13_Pro.jpg,8,236 365,248 376,1,1
WIN_20200207_15_54_13_Pro.jpg,9,132 419,147 435,1,1
WIN_20200207_15_54_13_Pro.jpg,10,363 430,379 447,1,1
WIN_20200207_15_54_26_Pro.jpg,0,334 52,353 66,1,1
WIN_20200207_15_54_26_Pro.jpg,1,348 140,372 166,1,1
WIN_20200207_15_54_26_Pro.jpg,2,321 206,352 237,1,1
WIN_20200207_15_54_26_Pro.jpg,3,330 274,340 285,1,1
WIN_20200207_15_54_26_Pro.jpg,4,25 288,40 302,1,1
WIN_20200207_15_54_26_Pro.jpg,5,129 295,161 324,1,1
WIN_20200207_15_54_26_Pro.jpg,6,445 303,468 324,1,1
WIN_20200207_15_54_26_Pro.jpg,7,319 335,343 357,1,1
WIN_20200207_15_54_26_Pro.jpg,8,199 351,225 374,1,1
WIN_20200207_15_54_26_Pro.jpg,9,177 380,189 392,1,1
WIN_20200207_15_54_26_Pro.jpg,10,269 461,278 470,1,1
WIN_20200207_15_54_30_Pro.jpg,0,92 99,108 115,1,1
WIN_20200207_15_54_30_Pro.jpg,1,138 185,170 217,1,1
WIN_20200207_15_54_30_Pro.jpg,2,477 204,491 223,1,1
WIN_20200207_15_54_30_Pro.jpg,3,100 270,112 282,1,1
WIN_20200207_15_54_30_Pro.jpg,4,395 270,427 301,1,2
WIN_20200207_15_54_30_Pro.jpg,5,132 274,155 296,1,1
WIN_20200207_15_54_30_Pro.jpg,6,324 286,354 315,1,1
WIN_20200207_15_54_30_Pro.jpg,7,281 327,292 338,1,1
WIN_20200207_15_54_30_Pro.jpg,8,213 357,237 375,1,1
WIN_20200207_15_54_30_Pro.jpg,9,82 384,92 397,1,1
WIN_20200207_15_54_30_Pro.jpg,10,314 434,336 456,1,1
WIN_20200207_15_54_46_Pro.jpg,0,141 135,156 148,1,1
WIN_20200207_15_54_46_Pro.jpg,1,77 206,107 232,1,1
WIN_20200207_15_55_09_Pro.jpg,0,186 64,206 84,1,1
WIN_20200207_15_55_09_Pro.jpg,1,209 68,226 85,1,1
WIN_20200207_15_55_09_Pro.jpg,2,229 72,254 95,3,3
WIN_20200207_15_55_09_Pro.jpg,3,256 72,274 90,1,1
WIN_20200207_15_55_09_Pro.jpg,4,263 105,283 124,1,1
WIN_20200207_15_55_09_Pro.jpg,5,249 126,268 143,1,1
WIN_20200207_15_55_09_Pro.jpg,6,163 134,182 152,1,1
WIN_20200207_15_55_09_Pro.jpg,7,188 138,209 158,1,1
WIN_20200207_15_55_09_Pro.jpg,8,109 144,139 180,3,3
WIN_20200207_15_55_09_Pro.jpg,9,235 164,256 181,1,1
WIN_20200207_15_55_09_Pro.jpg,10,262 169,283 194,2,2
WIN_20200207_15_55_09_Pro.jpg,11,417 171,442 195,1,1
WIN_20200207_15_55_09_Pro.jpg,12,337 187,386 225,5,6
WIN_20200207_15_55_09_Pro.jpg,13,262 199,288 222,2,2
WIN_20200207_15_55_09_Pro.jpg,14,115 200,138 226,2,2
WIN_20200207_15_55_09_Pro.jpg,15,310 203,331 217,2,2
WIN_20200207_15_55_09_Pro.jpg,16,232 208,248 222,1,1
WIN_20200207_15_55_09_Pro.jpg,17,214 217,234 242,2,2
WIN_20200207_15_55_09_Pro.jpg,18,154 218,176 238,1,1
WIN_20200207_15_55_09_Pro.jpg,19,322 219,335 231,1,1
WIN_20200207_15_55_09_Pro.jpg,20,298 226,310 238,1,1
WIN_20200207_15_55_09_Pro.jpg,21,350 232,378 249,2,2
WIN_20200207_15_55_09_Pro.jpg,22,306 240,330 259,2,2
WIN_20200207_15_55_09_Pro.jpg,23,273 241,289 257,1,1
WIN_20200207_15_55_09_Pro.jpg,24,211 256,227 273,1,1
WIN_20200207_15_55_09_Pro.jpg,25,277 262,292 283,1,2
WIN_20200207_15_55_09_Pro.jpg,26,159 264,179 282,1,1
WIN_20200207_15_55_09_Pro.jpg,27,404 265,425 282,1,1
WIN_20200207_15_55_09_Pro.jpg,28,301 268,316 284,1,1
WIN_20200207_15_55_09_Pro.jpg,29,244 271,259 285,1,1
WIN_20200207_15_55_09_Pro.jpg,30,218 275,240 292,1,2
WIN_20200207_15_55_09_Pro.jpg,31,86 279,113 302,1,1
WIN_20200207_15_55_09_Pro.jpg,32,274 285,286 296,1,1
WIN_20200207_15_55_09_Pro.jpg,33,199 286,212 298,1,2
WIN_20200207_15_55_09_Pro.jpg,34,229 292,258 312,3,3
WIN_20200207_15_55_09_Pro.jpg,35,301 294,316 308,1,1
WIN_20200207_15_55_09_Pro.jpg,36,433 295,452 312,1,1
WIN_20200207_15_55_09_Pro.jpg,37,170 299,186 313,1,1
WIN_20200207_15_55_09_Pro.jpg,38,265 299,287 314,1,2
WIN_20200207_15_55_09_Pro.jpg,39,197 301,211 312,1,1
WIN_20200207_15_55_09_Pro.jpg,40,382 306,398 317,1,1
WIN_20200207_15_55_09_Pro.jpg,41,452 307,469 326,1,1
WIN_20200207_15_55_09_Pro.jpg,42,315 309,330 324,1,1
WIN_20200207_15_55_09_Pro.jpg,43,261 312,272 323,1,1
WIN_20200207_15_55_09_Pro.jpg,44,295 313,310 332,1,1
WIN_20200207_15_55_09_Pro.jpg,45,420 315,438 332,1,1
WIN_20200207_15_55_09_Pro.jpg,46,176 317,190 330,1,1
WIN_20200207_15_55_09_Pro.jpg,47,193 319,206 331,1,1
WIN_20200207_15_55_09_Pro.jpg,48,132 322,153 341,1,1
WIN_20200207_15_55_09_Pro.jpg,49,279 322,293 337,1,1
WIN_20200207_15_55_09_Pro.jpg,50,206 326,220 338,1,1
WIN_20200207_15_55_09_Pro.jpg,51,241 333,264 348,2,2
WIN_20200207_15_55_09_Pro.jpg,52,298 333,311 345,1,1
WIN_20200207_15_55_09_Pro.jpg,53,172 334,187 356,2,2
WIN_20200207_15_55_09_Pro.jpg,54,335 338,361 367,2,2
WIN_20200207_15_55_09_Pro.jpg,55,452 339,472 356,1,1
WIN_20200207_15_55_09_Pro.jpg,56,307 348,323 365,1,1
WIN_20200207_15_55_09_Pro.jpg,57,395 349,422 369,2,2
WIN_20200207_15_55_09_Pro.jpg,58,201 357,216 369,1,1
WIN_20200207_15_55_09_Pro.jpg,59,183 360,200 376,1,1
WIN_20200207_15_55_09_Pro.jpg,60,236 362,253 377,1,1
WIN_20200207_15_55_09_Pro.jpg,61,367 367,381 380,1,1
WIN_20200207_15_55_09_Pro.jpg,62,260 368,275 380,1,1
WIN_20200207_15_55_09_Pro.jpg,63,207 369,221 381,1,1
WIN_20200207_15_55_09_Pro.jpg,64,337 370,368 392,3,4
WIN_20200207_15_55_09_Pro.jpg,65,126 380,147 398,1,1
WIN_20200207_15_55_09_Pro.jpg,66,201 384,217 398,1,1
WIN_20200207_15_55_09_Pro.jpg,67,388 394,403 408,1,1
WIN_20200207_15_55_09_Pro.jpg,68,148 395,169 414,1,1
WIN_20200207_15_55_09_Pro.jpg,69,353 399,391 418,4,5
WIN_20200207_15_55_09_Pro.jpg,70,220 404,238 421,1,1
WIN_20200207_15_55_09_Pro.jpg,71,191 406,211 423,1,1
WIN_20200207_15_55_09_Pro.jpg,72,276 409,297 434,2,2
WIN_20200207_15_55_09_Pro.jpg,73,265 424,281 438,1,1
WIN_20200207_15_55_09_Pro.jpg,74,230 428,248 444,1,1
WIN_20200207_15_55_09_Pro.jpg,75,350 428,366 444,1,1
WIN_20200207_15_55_09_Pro.jpg,76,292 437,314 462,2,2
WIN_20200207_15_55_09_Pro.jpg,77,253 447,268 461,1,1
WIN_20200207_15_55_09_Pro.jpg,78,245 461,262 477,1,1
WIN_20200207_15_55_23_Pro.jpg,0,342 76,354 87,1,1
WIN_20200207_15_55_23_Pro.jpg,1,228 82,244 97,1,1
WIN_20200207_15_55_23_Pro.jpg,2,248 87,262 102,1,1
WIN_20200207_15_55_23_Pro.jpg,3,309 93,328 110,1,1
WIN_20200207_15_55_23_Pro.jpg,4,180 94,201 113,1,1
WIN_20200207_15_55_23_Pro.jpg,5,203 99,220 116,1,1
WIN_20200207_15_55_23_Pro.jpg,6,263 102,280 117,1,1
WIN_20200207_15_55_23_Pro.jpg,7,288 110,311 129,2,2
WIN_20200207_15_55_23_Pro.jpg,8,341 110,357 124,1,1
WIN_20200207_15_55_23_Pro.jpg,9,228 111,246 129,1,1
WIN_20200207_15_55_23_Pro.jpg,10,379 117,397 140,2,2
WIN_20200207_15_55_23_Pro.jpg,11,306 121,327 134,2,2
WIN_20200207_15_55_23_Pro.jpg,12,340 125,355 139,1,1
WIN_20200207_15_55_23_Pro.jpg,13,277 127,290 139,1,1
WIN_20200207_15_55_23_Pro.jpg,14,245 135,262 150,1,1
WIN_20200207_15_55_23_Pro.jpg,15,211 138,228 155,1,1
WIN_20200207_15_55_23_Pro.jpg,16,167 144,187 161,1,1
WIN_20200207_15_55_23_Pro.jpg,17,283 144,298 158,1,1
WIN_20200207_15_55_23_Pro.jpg,18,266 148,282 164,1,1
WIN_20200207_15_55_23_Pro.jpg,19,305 150,323 165,1,1
WIN_20200207_15_55_23_Pro.jpg,20,396 154,417 173,1,1
WIN_20200207_15_55_23_Pro.jpg,21,150 158,174 182,2,2
WIN_20200207_15_55_23_Pro.jpg,22,106 159,134 184,2,2
WIN_20200207_15_55_23_Pro.jpg,23,189 165,209 182,1,1
WIN_20200207_15_55_23_Pro.jpg,24,298 168,314 182,1,1
WIN_20200207_15_55_23_Pro.jpg,25,352 168,374 188,2,2
WIN_20200207_15_55_23_Pro.jpg,26,336 177,349 190,1,1
WIN_20200207_15_55_23_Pro.jpg,27,149 184,167 197,1,1
WIN_20200207_15_55_23_Pro.jpg,28,362 185,377 197,1,1
WIN_20200207_15_55_23_Pro.jpg,29,379 187,390 197,1,1
WIN_20200207_15_55_23_Pro.jpg,30,267 188,283 207,1,3
WIN_20200207_15_55_23_Pro.jpg,31,309 197,337 215,2,3
WIN_20200207_15_55_23_Pro.jpg,32,287 200,305 215,1,1
WIN_20200207_15_55_23_Pro.jpg,33,150 206,171 224,1,1
WIN_20200207_15_55_23_Pro.jpg,34,239 210,257 226,1,1
WIN_20200207_15_55_23_Pro.jpg,35,343 210,361 226,1,1
WIN_20200207_15_55_23_Pro.jpg,36,431 210,454 230,1,1
WIN_20200207_15_55_23_Pro.jpg,37,201 219,220 238,1,1
WIN_20200207_15_55_23_Pro.jpg,38,277 219,292 233,1,1
WIN_20200207_15_55_23_Pro.jpg,39,299 228,313 244,1,1
WIN_20200207_15_55_23_Pro.jpg,40,239 231,257 247,1,1
WIN_20200207_15_55_23_Pro.jpg,41,279 235,290 245,1,1
WIN_20200207_15_55_23_Pro.jpg,42,294 246,312 257,2,2
WIN_20200207_15_55_23_Pro.jpg,43,280 249,291 261,1,1
WIN_20200207_15_55_23_Pro.jpg,44,323 249,339 263,1,1
WIN_20200207_15_55_23_Pro.jpg,45,286 269,299 281,1,1
WIN_20200207_15_55_23_Pro.jpg,46,256 277,274 298,1,2
WIN_20200207_15_55_23_Pro.jpg,47,301 279,319 299,2,2
WIN_20200207_15_55_23_Pro.jpg,48,221 280,234 291,1,1
WIN_20200207_15_55_23_Pro.jpg,49,282 286,292 299,1,1
WIN_20200207_15_55_23_Pro.jpg,50,229 287,254 304,1,3
WIN_20200207_15_55_23_Pro.jpg,51,395 287,413 304,1,1
WIN_20200207_15_55_23_Pro.jpg,52,425 287,444 305,1,1
WIN_20200207_15_55_23_Pro.jpg,53,151 294,168 312,1,2
WIN_20200207_15_55_23_Pro.jpg,54,188 297,201 309,1,1
WIN_20200207_15_55_23_Pro.jpg,55,283 300,295 316,1,2
WIN_20200207_15_55_23_Pro.jpg,56,261 301,280 318,1,3
WIN_20200207_15_55_23_Pro.jpg,57,249 304,260 318,1,3
WIN_20200207_15_55_23_Pro.jpg,58,233 305,244 315,1,3
WIN_20200207_15_55_23_Pro.jpg,59,359 305,377 319,1,1
WIN_20200207_15_55_23_Pro.jpg,60,297 310,315 322,1,2
WIN_20200207_15_55_23_Pro.jpg,61,181 311,206 330,1,3
WIN_20200207_15_55_23_Pro.jpg,62,423 313,445 336,2,2
WIN_20200207_15_55_23_Pro.jpg,63,332 314,355 340,2,2
WIN_20200207_15_55_23_Pro.jpg,64,134 317,153 349,3,3
WIN_20200207_15_55_23_Pro.jpg,65,272 318,279 325,1,1
WIN_20200207_15_55_23_Pro.jpg,66,261 320,283 343,2,4
WIN_20200207_15_55_23_Pro.jpg,67,367 320,380 332,1,1
WIN_20200207_15_55_23_Pro.jpg,68,235 323,249 336,1,1
WIN_20200207_15_55_23_Pro.jpg,69,207 326,222 340,1,1
WIN_20200207_15_55_23_Pro.jpg,70,358 333,371 345,1,1
WIN_20200207_15_55_23_Pro.jpg,71,96 337,114 353,1,1
WIN_20200207_15_55_23_Pro.jpg,72,153 338,166 352,1,1
WIN_20200207_15_55_23_Pro.jpg,73,175 338,200 364,2,2
WIN_20200207_15_55_23_Pro.jpg,74,380 338,395 352,1,1
WIN_20200207_15_55_23_Pro.jpg,75,115 341,131 355,1,1
WIN_20200207_15_55_23_Pro.jpg,76,203 355,219 370,1,1
WIN_20200207_15_55_23_Pro.jpg,77,148 359,161 372,1,1
WIN_20200207_15_55_23_Pro.jpg,78,359 360,372 372,1,1
WIN_20200207_15_55_23_Pro.jpg,79,95 361,115 378,1,1
WIN_20200207_15_55_23_Pro.jpg,80,286 364,309 381,2,2
WIN_20200207_15_55_23_Pro.jpg,81,135 367,147 378,1,1
WIN_20200207_15_55_23_Pro.jpg,82,388 367,405 384,1,1
WIN_20200207_15_55_23_Pro.jpg,83,182 368,196 381,1,1
WIN_20200207_15_55_23_Pro.jpg,84,311 372,348 394,2,5
WIN_20200207_15_55_23_Pro.jpg,85,248 373,273 400,2,5
WIN_20200207_15_55_23_Pro.jpg,86,351 373,363 384,1,1
WIN_20200207_15_55_23_Pro.jpg,87,364 376,376 389,1,1
WIN_20200207_15_55_23_Pro.jpg,88,147 377,163 393,1,1
WIN_20200207_15_55_23_Pro.jpg,89,283 384,294 394,1,1
WIN_20200207_15_55_23_Pro.jpg,90,300 385,313 399,1,1
WIN_20200207_15_55_23_Pro.jpg,91,212 389,227 405,1,1
WIN_20200207_15_55_23_Pro.jpg,92,229 391,243 405,1,1
WIN_20200207_15_55_23_Pro.jpg,93,190 392,206 408,1,1
WIN_20200207_15_55_23_Pro.jpg,94,316 395,330 408,1,1
WIN_20200207_15_55_23_Pro.jpg,95,271 400,286 414,1,1
WIN_20200207_15_55_23_Pro.jpg,96,395 400,408 412,1,1
WIN_20200207_15_55_23_Pro.jpg,97,411 403,427 418,1,1
WIN_20200207_15_55_23_Pro.jpg,98,179 409,196 426,1,1
WIN_20200207_15_55_23_Pro.jpg,99,336 412,348 425,1,1
WIN_20200207_15_55_23_Pro.jpg,100,365 412,380 426,1,1
WIN_20200207_15_55_23_Pro.jpg,101,243 416,257 432,1,1
WIN_20200207_15_55_23_Pro.jpg,102,221 418,236 432,1,1
WIN_20200207_15_55_23_Pro.jpg,103,297 418,312 432,1,1
WIN_20200207_15_55_23_Pro.jpg,104,350 418,363 430,1,1
WIN_20200207_15_55_23_Pro.jpg,105,213 434,229 448,1,1
WIN_20200207_15_55_23_Pro.jpg,106,258 437,271 454,1,1
WIN_20200207_15_55_23_Pro.jpg,107,316 439,331 456,1,1
WIN_20200207_15_55_23_Pro.jpg,108,271 446,290 468,2,2
WIN_20200207_15_55_23_Pro.jpg,109,241 453,256 471,1,1
WIN_20200207_15_55_23_Pro.jpg,110,214 460,233 477,1,1
WIN_20200207_15_55_30_Pro.jpg,0,267 93,290 119,2,2
WIN_20200207_15_55_30_Pro.jpg,1,365 120,387 139,1,1
WIN_20200207_15_55_30_Pro.jpg,2,290 126,310 152,2,2
WIN_20200207_15_55_30_Pro.jpg,3,314 134,332 151,1,1
WIN_20200207_15_55_30_Pro.jpg,4,270 137,288 154,1,1
WIN_20200207_15_55_30_Pro.jpg,5,373 141,392 157,1,1
WIN_20200207_15_55_30_Pro.jpg,6,247 149,268 169,1,1
WIN_20200207_15_55_30_Pro.jpg,7,402 153,420 168,1,1
WIN_20200207_15_55_30_Pro.jpg,8,305 162,323 181,1,1
WIN_20200207_15_55_30_Pro.jpg,9,340 167,357 184,1,1
WIN_20200207_15_55_30_Pro.jpg,10,374 167,393 184,1,1
WIN_20200207_15_55_30_Pro.jpg,11,100 170,117 185,1,1
WIN_20200207_15_55_30_Pro.jpg,12,407 171,424 185,1,1
WIN_20200207_15_55_30_Pro.jpg,13,77 180,97 199,1,1
WIN_20200207_15_55_30_Pro.jpg,14,106 187,124 201,1,1
WIN_20200207_15_55_30_Pro.jpg,15,402 191,419 205,1,1
WIN_20200207_15_55_30_Pro.jpg,16,123 193,157 213,3,3
WIN_20200207_15_55_30_Pro.jpg,17,165 193,185 210,1,2
WIN_20200207_15_55_30_Pro.jpg,18,363 193,379 208,1,1
WIN_20200207_15_55_30_Pro.jpg,19,260 197,280 217,1,1
WIN_20200207_15_55_30_Pro.jpg,20,129 215,142 229,1,1
WIN_20200207_15_55_30_Pro.jpg,21,359 215,374 231,1,1
WIN_20200207_15_55_30_Pro.jpg,22,386 215,400 226,1,1
WIN_20200207_15_55_30_Pro.jpg,23,96 216,108 225,1,1
WIN_20200207_15_55_30_Pro.jpg,24,402 218,427 254,3,4
WIN_20200207_15_55_30_Pro.jpg,25,108 221,122 234,1,1
WIN_20200207_15_55_30_Pro.jpg,26,186 224,199 237,1,1
WIN_20200207_15_55_30_Pro.jpg,27,290 224,307 240,1,1
WIN_20200207_15_55_30_Pro.jpg,28,430 224,449 240,1,1
WIN_20200207_15_55_30_Pro.jpg,29,372 227,387 240,1,1
WIN_20200207_15_55_30_Pro.jpg,30,163 229,189 248,2,3
WIN_20200207_15_55_30_Pro.jpg,31,87 230,106 246,1,1
WIN_20200207_15_55_30_Pro.jpg,32,318 233,342 249,1,3
WIN_20200207_15_55_30_Pro.jpg,33,269 235,288 252,1,1
WIN_20200207_15_55_30_Pro.jpg,34,130 241,144 255,1,1
WIN_20200207_15_55_30_Pro.jpg,35,146 241,160 255,1,1
WIN_20200207_15_55_30_Pro.jpg,36,218 242,232 254,1,1
WIN_20200207_15_55_30_Pro.jpg,37,377 250,395 264,1,1
WIN_20200207_15_55_30_Pro.jpg,38,357 251,373 264,1,1
WIN_20200207_15_55_30_Pro.jpg,39,116 253,131 267,1,1
WIN_20200207_15_55_30_Pro.jpg,40,167 254,181 269,1,1
WIN_20200207_15_55_30_Pro.jpg,41,211 256,233 274,1,3
WIN_20200207_15_55_30_Pro.jpg,42,324 259,339 275,1,1
WIN_20200207_15_55_30_Pro.jpg,43,418 259,449 278,2,2
WIN_20200207_15_55_30_Pro.jpg,44,302 261,314 273,1,1
WIN_20200207_15_55_30_Pro.jpg,45,137 265,153 279,1,1
WIN_20200207_15_55_30_Pro.jpg,46,202 265,213 275,1,3
WIN_20200207_15_55_30_Pro.jpg,47,288 268,301 279,1,3
WIN_20200207_15_55_30_Pro.jpg,48,229 269,253 288,1,3
WIN_20200207_15_55_30_Pro.jpg,49,73 273,91 288,1,1
WIN_20200207_15_55_30_Pro.jpg,50,95 274,112 288,1,1
WIN_20200207_15_55_30_Pro.jpg,51,183 274,197 288,1,1
WIN_20200207_15_55_30_Pro.jpg,52,275 276,289 287,1,1
WIN_20200207_15_55_30_Pro.jpg,53,206 277,223 288,1,3
WIN_20200207_15_55_30_Pro.jpg,54,332 277,350 289,1,2
WIN_20200207_15_55_30_Pro.jpg,55,302 280,315 294,1,1
WIN_20200207_15_55_30_Pro.jpg,56,212 286,232 303,1,3
WIN_20200207_15_55_30_Pro.jpg,57,285 286,301 301,1,1
WIN_20200207_15_55_30_Pro.jpg,58,346 286,359 298,1,1
WIN_20200207_15_55_30_Pro.jpg,59,368 287,383 299,1,1
WIN_20200207_15_55_30_Pro.jpg,60,108 289,123 302,1,1
WIN_20200207_15_55_30_Pro.jpg,61,260 291,274 303,1,1
WIN_20200207_15_55_30_Pro.jpg,62,436 293,460 311,1,2
WIN_20200207_15_55_30_Pro.jpg,63,193 294,213 320,2,4
WIN_20200207_15_55_30_Pro.jpg,64,240 294,255 305,1,2
WIN_20200207_15_55_30_Pro.jpg,65,378 298,403 315,2,2
WIN_20200207_15_55_30_Pro.jpg,66,211 302,219 308,1,1
WIN_20200207_15_55_30_Pro.jpg,67,117 303,131 317,1,1
WIN_20200207_15_55_30_Pro.jpg,68,225 304,242 315,1,1
WIN_20200207_15_55_30_Pro.jpg,69,252 308,270 327,2,2
WIN_20200207_15_55_30_Pro.jpg,70,340 309,357 324,1,1
WIN_20200207_15_55_30_Pro.jpg,71,293 310,310 326,1,1
WIN_20200207_15_55_30_Pro.jpg,72,87 312,102 326,1,1
WIN_20200207_15_55_30_Pro.jpg,73,374 312,389 324,1,1
WIN_20200207_15_55_30_Pro.jpg,74,68 313,83 326,1,1
WIN_20200207_15_55_30_Pro.jpg,75,136 315,160 340,2,4
WIN_20200207_15_55_30_Pro.jpg,76,226 320,243 335,2,2
WIN_20200207_15_55_30_Pro.jpg,77,382 325,395 335,1,1
WIN_20200207_15_55_30_Pro.jpg,78,414 325,435 344,1,1
WIN_20200207_15_55_30_Pro.jpg,79,100 327,115 341,1,1
WIN_20200207_15_55_30_Pro.jpg,80,44 329,60 343,1,1
WIN_20200207_15_55_30_Pro.jpg,81,167 340,179 350,1,2
WIN_20200207_15_55_30_Pro.jpg,82,151 342,164 355,1,1
WIN_20200207_15_55_30_Pro.jpg,83,129 344,144 356,1,1
WIN_20200207_15_55_30_Pro.jpg,84,61 345,76 359,1,1
WIN_20200207_15_55_30_Pro.jpg,85,177 346,189 357,1,1
WIN_20200207_15_55_30_Pro.jpg,86,84 349,103 365,1,1
WIN_20200207_15_55_30_Pro.jpg,87,227 356,241 369,1,1
WIN_20200207_15_55_30_Pro.jpg,88,244 358,257 371,1,1
WIN_20200207_15_55_30_Pro.jpg,89,156 359,171 371,1,1
WIN_20200207_15_55_30_Pro.jpg,90,177 362,192 397,4,4
WIN_20200207_15_55_30_Pro.jpg,91,262 369,276 383,1,1
WIN_20200207_15_55_30_Pro.jpg,92,78 370,105 383,2,2
WIN_20200207_15_55_30_Pro.jpg,93,124 372,139 388,1,1
WIN_20200207_15_55_30_Pro.jpg,94,156 377,170 389,1,1
WIN_20200207_15_55_30_Pro.jpg,95,234 378,249 394,1,1
WIN_20200207_15_55_30_Pro.jpg,96,379 381,403 403,1,1
WIN_20200207_15_55_30_Pro.jpg,97,252 382,265 394,1,1
WIN_20200207_15_55_30_Pro.jpg,98,292 389,312 406,1,1
WIN_20200207_15_55_30_Pro.jpg,99,210 393,225 408,1,1
WIN_20200207_15_55_30_Pro.jpg,100,195 394,210 419,2,2
WIN_20200207_15_55_30_Pro.jpg,101,111 398,130 414,1,1
WIN_20200207_15_55_30_Pro.jpg,102,148 401,164 413,1,1
WIN_20200207_15_55_30_Pro.jpg,103,239 401,256 417,1,1
WIN_20200207_15_55_30_Pro.jpg,104,306 413,325 433,1,1
WIN_20200207_15_55_30_Pro.jpg,105,152 416,166 428,1,1
WIN_20200207_15_55_30_Pro.jpg,106,215 422,234 439,1,1
WIN_20200207_15_55_30_Pro.jpg,107,277 424,301 448,2,2
WIN_20200207_15_55_30_Pro.jpg,108,164 426,179 439,1,1
WIN_20200207_15_55_30_Pro.jpg,109,189 442,203 456,1,1
WIN_20200207_15_55_30_Pro.jpg,110,194 457,211 474,1,1
WIN_20200207_15_57_45_Pro.jpg,0,7 30,490 482,1,5
